=== OpenStack Metrics Report - Thu Jul  3 06:37:01 AM UTC 2025 ===
Project: cloud_app

=== DATABASE SERVER METRICS ===
==========================================
Metrics for db-server (ID: 593a0ace-1d33-42b8-be85-173ec243c43b)
==========================================
Available metrics:
Resource found: 593a0ace-1d33-42b8-be85-173ec243c43b
Available metrics:
  - compute.instance.booting.time
  - cpu
  - disk.ephemeral.size
  - disk.root.size
  - memory
  - memory.resident
  - memory.swap.in
  - memory.swap.out
  - memory.usage
  - power.state
  - vcpus

[0;34m[INFO] Getting CPU metrics for resource 593a0ace-1d33-42b8-be85-173ec243c43b[0m
+---------------------------+-------------+----------------+
| timestamp                 | granularity |          value |
| 2025-07-02T19:15:00+00:00 |       300.0 |   1962.640625 |
| 2025-07-02T19:20:00+00:00 |       300.0 |  1962.6953125 |
| 2025-07-02T19:25:00+00:00 |       300.0 |  1962.6953125 |
| 2025-07-02T19:30:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T19:35:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T19:40:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T19:45:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T19:50:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T19:55:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T20:00:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T20:05:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T20:10:00+00:00 |       300.0 |  1962.8203125 |
| 2025-07-02T20:15:00+00:00 |       300.0 |  1962.8984375 |
| 2025-07-02T20:20:00+00:00 |       300.0 |  1962.8828125 |
| 2025-07-02T20:25:00+00:00 |       300.0 |  1962.8828125 |
| 2025-07-02T20:30:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T20:35:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T20:40:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T20:45:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T20:50:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T20:55:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T21:00:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T21:05:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T21:10:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T21:15:00+00:00 |       300.0 |  1962.6953125 |
| 2025-07-02T21:20:00+00:00 |       300.0 |  1962.6953125 |
| 2025-07-02T21:25:00+00:00 |       300.0 |  1962.6953125 |
| 2025-07-02T21:30:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T21:35:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T21:40:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T21:45:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T21:50:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T21:55:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T22:00:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T22:05:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T22:10:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T22:15:00+00:00 |       300.0 |  1962.7109375 |
| 2025-07-02T22:20:00+00:00 |       300.0 |  1962.6953125 |
| 2025-07-02T22:25:00+00:00 |       300.0 |  1962.6953125 |
| 2025-07-02T22:30:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T22:35:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T22:40:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T22:45:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T22:50:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T22:55:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T23:00:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T23:05:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T23:10:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T23:15:00+00:00 |       300.0 |      1962.625 |
| 2025-07-02T23:20:00+00:00 |       300.0 |     1962.6875 |
| 2025-07-02T23:25:00+00:00 |       300.0 |     1962.6875 |
| 2025-07-02T23:30:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T23:35:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T23:40:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T23:45:00+00:00 |       300.0 |  1962.5078125 |
| 2025-07-02T23:50:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-02T23:55:00+00:00 |       300.0 |  1962.6328125 |
| 2025-07-03T00:00:00+00:00 |       300.0 |  1962.8984375 |
| 2025-07-03T00:05:00+00:00 |       300.0 |  1962.8984375 |
| 2025-07-03T00:10:00+00:00 |       300.0 |  1962.8984375 |
| 2025-07-03T00:15:00+00:00 |       300.0 |  1962.9140625 |
| 2025-07-03T00:20:00+00:00 |       300.0 |     1962.6875 |
| 2025-07-03T00:25:00+00:00 |       300.0 |     1962.6875 |
| 2025-07-03T00:30:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T00:35:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T00:40:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T00:45:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T00:50:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T00:55:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T01:00:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T01:05:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T01:10:00+00:00 |       300.0 |     1962.5625 |
| 2025-07-03T01:15:00+00:00 |       300.0 |   1962.765625 |
| 2025-07-03T01:20:00+00:00 |       300.0 |       1962.75 |
| 2025-07-03T01:25:00+00:00 |       300.0 |      1962.875 |
| 2025-07-03T01:30:00+00:00 |       300.0 |      1962.875 |
| 2025-07-03T01:35:00+00:00 |       300.0 |      1962.875 |
| 2025-07-03T01:40:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T01:45:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T01:50:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T01:55:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T02:00:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T02:05:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T02:10:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T02:15:00+00:00 |       300.0 |   1962.765625 |
| 2025-07-03T02:20:00+00:00 |       300.0 |       1962.75 |
| 2025-07-03T02:25:00+00:00 |       300.0 |       1962.75 |
| 2025-07-03T02:30:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T02:35:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T02:40:00+00:00 |       300.0 |     1962.5625 |
| 2025-07-03T02:45:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T02:50:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T02:55:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T03:00:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T03:05:00+00:00 |       300.0 |      1962.875 |
| 2025-07-03T03:10:00+00:00 |       300.0 |      1962.875 |
| 2025-07-03T03:15:00+00:00 |       300.0 |      1962.875 |
| 2025-07-03T03:20:00+00:00 |       300.0 |       1962.75 |
| 2025-07-03T03:25:00+00:00 |       300.0 |       1962.75 |
| 2025-07-03T03:30:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T03:35:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T03:40:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T03:45:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T03:50:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T03:55:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T04:00:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T04:05:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T04:10:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T04:15:00+00:00 |       300.0 |     1962.6875 |
| 2025-07-03T04:20:00+00:00 |       300.0 |       1962.75 |
| 2025-07-03T04:25:00+00:00 |       300.0 |       1962.75 |
| 2025-07-03T04:30:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T04:35:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T04:40:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T04:45:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T04:50:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T04:55:00+00:00 |       300.0 |        1962.5 |
| 2025-07-03T05:00:00+00:00 |       300.0 |      1962.625 |
| 2025-07-03T05:05:00+00:00 |       300.0 |      1962.875 |
| 2025-07-03T05:10:00+00:00 |       300.0 |      1962.875 |
| 2025-07-03T05:15:00+00:00 |       300.0 | 1962.77734375 |
| 2025-07-03T05:20:00+00:00 |       300.0 |  1962.8046875 |
| 2025-07-03T05:25:00+00:00 |       300.0 |  1962.8046875 |
| 2025-07-03T05:30:00+00:00 |       300.0 |  1962.6171875 |
| 2025-07-03T05:35:00+00:00 |       300.0 |  1962.6171875 |
| 2025-07-03T05:40:00+00:00 |       300.0 |  1962.6171875 |
| 2025-07-03T05:45:00+00:00 |       300.0 |  1962.6796875 |
| 2025-07-03T05:50:00+00:00 |       300.0 |  1962.6171875 |
| 2025-07-03T05:55:00+00:00 |       300.0 |  1962.6171875 |
| 2025-07-03T06:00:00+00:00 |       300.0 |  1962.6171875 |
| 2025-07-03T06:05:00+00:00 |       300.0 |  1962.8671875 |
| 2025-07-03T06:10:00+00:00 |       300.0 |  1962.8671875 |
| 2025-07-03T06:15:00+00:00 |       300.0 |  1962.8671875 |
| 2025-07-03T06:20:00+00:00 |       300.0 |  1962.7421875 |
| 2025-07-03T06:25:00+00:00 |       300.0 |  1962.8046875 |
| 2025-07-03T06:30:00+00:00 |       300.0 |  1962.8046875 |
+---------------------------+-------------+---------------+
+---------------------------+-------------+-------+
| timestamp                 | granularity | value |
+---------------------------+-------------+-------+
| 2025-07-02T18:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T04:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T04:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T04:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T04:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T04:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T04:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T04:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T04:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T04:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T04:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T04:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T04:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T05:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T05:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T05:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T05:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T05:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T05:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T05:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T05:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T05:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T05:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T05:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T05:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T06:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T06:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T06:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T06:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T06:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T06:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T06:30:00+00:00 |       300.0 |   0.0 |
+---------------------------+-------------+-------+
+---------------------------+-------------+-------+
| timestamp                 | granularity | value |
+---------------------------+-------------+-------+
| 2025-07-02T18:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T18:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T19:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T20:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T21:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T22:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-02T23:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T00:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T01:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:45:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:50:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T02:55:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:00:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:05:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:10:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:15:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:20:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:25:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:30:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:35:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:40:00+00:00 |       300.0 |   0.0 |
| 2025-07-03T03:45:00+00:00 |       300.0 |   0.0 |
